sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,ebizmarts_mark_visited,gallery,gift_message_available,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
gel-durex-warming,,Thuoc,simple,"Sinh lý","Default Category",base,,,,"2016-04-24 13:59:32",,,,,"Gel bôi trơn Durex Warming giúp chị em hết đau rát hay gặp khó khăn trong quan hệ . Durex Warming giúp tăng độ ẩm tự nhiên của âm đạo",,,,0,,,N/A,,"Gel bôi trơn Durex Warming giúp chị em hết đau rát hay gặp khó khăn trong quan hệ ","Gel Bôi Trơn Durex Warming","Gel Bôi Trơn Durex Warming",,,"Use config","Use config","Gel Bôi Trơn Durex Warming","2016-04-22 00:00:00","2016-04-30 00:00:00","Product Info Column",,35000.0000,0,"Gel bôi trơn Durex Warming giúp chị em hết đau rát hay gặp khó khăn trong quan hệ ",,,,,,1,0,,,"2016-04-24 16:34:01",gel-durex-warming,gel-durex-warming.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,35000.0000,,,,,
,,,,"Sinh lý/Bôi trơn","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gel-durex-play-pina-colada 50ml",,Thuoc,simple,"Sinh lý","Default Category",base,,,,"2016-04-24 13:59:32",,,,,"Gel bôi trơn durex play pina colada 50ml",,,,0,,,N/A,,"Gel bôi trơn durex play pina colada 50ml","Gel bôi trơn durex play pina colada 50ml","Gel bôi trơn durex play pina colada 50ml",,,"Use config","Use config","Gel bôi trơn durex play pina colada 50ml","2016-04-22 00:00:00","2016-04-30 00:00:00","Product Info Column",,20000.0000,0,"Gel bôi trơn durex play pina colada 50ml",,,,,,1,0,,,"2016-04-24 16:34:01",gel-durex-play-pina-colada-50ml,gel-durex-play-pina-colada-50ml.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,20000.0000,,,,,
,,,,"Sinh lý/Bôi trơn","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gel-durex-play-massage-200ml,,Thuoc,simple,"Sinh lý","Default Category",base,,,,"2016-04-24 13:59:32",,,,,"Máy Massage Tình Yêu Durex Play Delight Vibrating Stimulator là thương hiệu đồ chơi tình dục nổi tiếng của hãng sản xuất danh tiếng ""DUREX"" với thiết kế thanh lịch, sang trọng và kiểu dáng vô cùng đẹp mắt . Máy sở hữu nhiều chế độ rung khác nhau tùy vào nhu cầu của người sử dụng. Sản phẩm kích thích điểm G và các điểm nhạy cảm khác trên cơ thể , sản phẩm với chất liệu Silicol cao cấp cực kỳ an toàn và mang đến bạn những niềm cảm hứng mạnh mẽ ngập tràn trong đam mê.",,,,0,,,N/A,,"Máy Massage Tình Yêu Durex Play Delight Vibrating Stimulator là thương hiệu đồ chơi tình dục nổi tiếng của hãng sản xuất danh tiếng ""DUREX"" với thiết kế thanh lịch, sang trọng và kiểu dáng vô cùng đẹp mắt.","Gel Bôi Trơn Durex Play Massage 2 in 1- chai 200ml","Gel Bôi Trơn Durex Play Massage 2 in 1- chai 200ml",,,"Use config","Use config","Gel Bôi Trơn Durex Play Massage 2 in 1- chai 200ml","2016-04-22 00:00:00","2016-04-30 00:00:00","Product Info Column",,200000.0000,0,"Máy Massage Tình Yêu Durex Play Delight Vibrating Stimulator là thương hiệu đồ chơi tình dục nổi tiếng của hãng sản xuất danh tiếng ""DUREX"" với thiết kế thanh lịch, sang trọng và kiểu dáng vô cùng đẹp mắt.",,,,,,1,0,,,"2016-04-24 16:34:01",gel-durex-play-massage-200ml,gel-durex-play-massage-200ml.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,200000.0000,,,,,
,,,,"Sinh lý/Bôi trơn","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gel-boi-tron-ky,,Thuoc,simple,"Sinh lý","Default Category",base,,,,"2016-04-24 13:59:32",,,,," được nhập khẩu từ Thái Lan, sản xuất của hãng Johnson&Johnson. Gel bôi trơn âm đạo KY giúp bôi trơn cô bé của bạn và khắc phục chứng khô âm đạo khi cơ thể của bạn không tiết đủ chất nhớn để ",,,,0,,,N/A,," được nhập khẩu từ Thái Lan, sản xuất của hãng Johnson&Johnson. Gel bôi trơn âm đạo KY giúp bôi trơn cô bé của bạn và khắc phục chứng khô âm đạo khi cơ thể của bạn không tiết đủ chất nhớn để ","Gel Bôi Trơn KY","Gel Bôi Trơn KY",,,"Use config","Use config","Gel Bôi Trơn KY","2016-04-22 00:00:00","2016-04-30 00:00:00","Product Info Column",,45000.0000,0," được nhập khẩu từ Thái Lan, sản xuất của hãng Johnson&Johnson. Gel bôi trơn âm đạo KY giúp bôi trơn cô bé của bạn và khắc phục chứng khô âm đạo khi cơ thể của bạn không tiết đủ chất nhớn để ",,,,,,1,0,,,"2016-04-24 16:34:01",gel-boi-tron-ky,gel-boi-tron-ky.html,4,1.0000,99.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,45000.0000,,,,,
,,,,"Sinh lý/Bôi trơn","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
durex-play-sensation,,Thuoc,simple,"Sinh lý","Default Category",base,,,,"2016-04-24 13:59:32",,,,,"Cụ thể 10 gói như sau:",,,,0,,,Durex,,"
Cụ thể 10 gói như sau:,02 gói gel bôi trơn Warming: tao cảm giác, ấm áp nồng nàn.,02 gói gel bôi trơn Tingling","DUREX PLAY SENSATION","DUREX PLAY SENSATION",,,"Use config","Use config","DUREX PLAY SENSATION","2016-04-22 00:00:00","2016-04-30 00:00:00","Product Info Column",,120000.0000,0,"
Cụ thể 10 gói như sau:,02 gói gel bôi trơn Warming: tao cảm giác, ấm áp nồng nàn.,02 gói gel bôi trơn Tingling",,,,,,1,0,,,"2016-04-24 16:34:01",durex-play-sensation,durex-play-sensation.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,120000.0000,,,,,
,,,,"Sinh lý/Bôi trơn","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mercilon,,Thuoc,simple,"Sinh lý","Default Category",base,,,,"2016-04-24 13:59:32",,,,,"Vòng Rung Tình Yêu Durex Ring Of Bliss sản phẩm chất lượng cực tốt của nhà sản xuất đồ chơi tình dục hàng đầu thế giới ""Durex"". Durex Ring Of Bliss là một trong 3 vòng rung tốt nhất thế giới với chức năng kích thích mạnh điểm G với cường độ cao, sản phẩm được sản xuất bằng chất liệu silicol cao cấp, mềm mại, độ đàn hồi cao kết hợp râu mềm phần đầu rung khiến cả bạn và đối tác khiến cả hai mê man, say đắm.,
",,,,0,,,Durex,,"Vòng Rung Tình Yêu Durex Ring Of Bliss sản phẩm chất lượng cực tốt của nhà sản xuất đồ chơi tình dục hàng đầu thế giới ""Durex"". 
","Vòng Rung Tình Yêu Durex Ring Of Bliss","Vòng Rung Tình Yêu Durex Ring Of Bliss",,,"Use config","Use config","Vòng Rung Tình Yêu Durex Ring Of Bliss","2016-04-22 00:00:00","2016-04-30 00:00:00","Product Info Column",,450000.0000,0,"Vòng Rung Tình Yêu Durex Ring Of Bliss sản phẩm chất lượng cực tốt của nhà sản xuất đồ chơi tình dục hàng đầu thế giới ""Durex"". 
",,,,,,1,0,,,"2016-04-24 16:34:01",mercilon,mercilon.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,450000.0000,,,,,
,,,,"Sinh lý/Dụng cụ hỗ trợ","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"durex-play-delight-vibrating stimulator",,Thuoc,simple,"Sinh lý","Default Category",base,,,,"2016-04-24 13:59:32",,,,,"Máy Massage Tình Yêu Durex Play Delight Vibrating Stimulator là thương hiệu đồ chơi tình dục nổi tiếng của hãng sản xuất danh tiếng ""DUREX"" với thiết kế thanh lịch, sang trọng và kiểu dáng vô cùng đẹp mắt . Máy sở hữu nhiều chế độ rung khác nhau tùy vào nhu cầu của người sử dụng. Sản phẩm kích thích điểm G và các điểm nhạy cảm khác trên cơ thể , sản phẩm với chất liệu Silicol cao cấp cực kỳ an toàn và mang đến bạn những niềm cảm hứng mạnh mẽ ngập tràn trong đam mê.",,,,0,,,N/A,,"Máy Massage Tình Yêu Durex Play Delight Vibrating Stimulator là thương hiệu đồ chơi tình dục nổi tiếng của hãng sản xuất danh tiếng ""DUREX"" với thiết kế thanh lịch, sang trọng và kiểu dáng vô cùng đẹp mắt.","Durex Play Delight Vibrating Stimulator","Durex Play Delight Vibrating Stimulator",,,"Use config","Use config","Durex Play Delight Vibrating Stimulator","2016-04-22 00:00:00","2016-04-30 00:00:00","Product Info Column",,1300000.0000,0,"Máy Massage Tình Yêu Durex Play Delight Vibrating Stimulator là thương hiệu đồ chơi tình dục nổi tiếng của hãng sản xuất danh tiếng ""DUREX"" với thiết kế thanh lịch, sang trọng và kiểu dáng vô cùng đẹp mắt.",,,,,,1,0,,,"2016-04-24 16:34:01",durex-play-delight-vibrating-stimulator,durex-play-delight-vibrating-stimulator.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,1300000.0000,,,,,
,,,,"Sinh lý/Dụng cụ hỗ trợ","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sustanon-250mg,,Thuoc,simple,"Sinh lý","Default Category",base,,,,"2016-04-24 13:59:32",,,,,"Thành phần chính của thuốc",,,,0,,,Organon,," Dạng thuốc: Thuốc tiêm bắp bổ sung nội tiết tố nam,Đóng gói: Hộp 1 ống 1ml,Thành phần chính của thuốc","SUSTANON 250MG","SUSTANON 250MG",,,"Use config","Use config","SUSTANON 250MG","2016-04-22 00:00:00","2016-04-30 00:00:00","Product Info Column",,172000.0000,0," Dạng thuốc: Thuốc tiêm bắp bổ sung nội tiết tố nam,Đóng gói: Hộp 1 ống 1ml,Thành phần chính của thuốc",,,,,,1,0,,,"2016-04-24 16:34:01",sustanon-250mg,sustanon-250mg.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,172000.0000,,,,,
,,,,"Sinh lý/Hóc môn","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roi-loan-duong-cuong,,Thuoc,simple,"Sinh lý","Default Category",base,,,,"2016-04-24 13:59:32",,,,,"Mỗi viên nén bao phim chứa Sildenafil citrate tương đương với  Sildenafil 50 mg",,,,0,,,N/A,,"Hộp 1 vỉ x 4 viên nén bao phim.,Thành phần:,Mỗi viên nén bao phim chứa Sildenafil citrate tương đương với  Sildenafil 50 mg","Thuốc trị rối loạn cương dương Azodra 50mg","Thuốc trị rối loạn cương dương Azodra 50mg",,,"Use config","Use config","Thuốc trị rối loạn cương dương Azodra 50mg","2016-04-22 00:00:00","2016-04-30 00:00:00","Product Info Column",,100000.0000,0,"Hộp 1 vỉ x 4 viên nén bao phim.,Thành phần:,Mỗi viên nén bao phim chứa Sildenafil citrate tương đương với  Sildenafil 50 mg",,,,,,1,0,,,"2016-04-24 16:34:01",roi-loan-duong-cuong,roi-loan-duong-cuong.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,100000.0000,,,,,
,,,,"Sinh lý/Hóc môn","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
majegra,,Thuoc,simple,"Sinh lý","Default Category",base,,,,"2016-04-24 13:59:32",,,,,"Công thức: Sildenafil 100 mg",,,,0,,,N/A,,"
với người không bị suy thận (xem phần Liều lượng và cách sử dụng),Người suy gan",Majegra,Majegra,,,"Use config","Use config",Majegra,"2016-04-22 00:00:00","2016-04-30 00:00:00","Product Info Column",,140000.0000,0,"
với người không bị suy thận (xem phần Liều lượng và cách sử dụng),Người suy gan",,,,,,1,0,,,"2016-04-24 16:34:01",majegra,majegra.html,4,1.0000,70.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,140000.0000,,,,,
,,,,"Sinh lý/Hóc môn","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
andriol-testocap-40mg,,Thuoc,simple,"Sinh lý","Default Category",base,,,,"2016-04-24 13:59:32",,,,,"Andriol Testocaps 40mg là thuốc bổ sung testosterone ở nam giới do thiểu năng tuyến sinh dục nguyên / thứ phát hay loãng xương gây ra bởi thiếu androgen",,,,0,,,Schering-Plough,,"Andriol Testocaps 40MG liệu pháp thay thế testosterone ở nam giới do thiểu năng tuyến sinh dục nguyên/thứ phát, do bẩm sinh hay mắc phải. Bấm vào mục ""Xem chi tiết"" để có thông tin đầy đủ của thuốc Andriol.","ANDRIOL TESTOCAP 40MG","ANDRIOL TESTOCAP 40MG",,,"Use config","Use config","ANDRIOL TESTOCAP 40MG","2016-04-22 00:00:00","2016-04-30 00:00:00","Product Info Column",,260000.0000,0,"Andriol Testocaps 40MG liệu pháp thay thế testosterone ở nam giới do thiểu năng tuyến sinh dục nguyên/thứ phát, do bẩm sinh hay mắc phải. Bấm vào mục ""Xem chi tiết"" để có thông tin đầy đủ của thuốc Andriol.",,,,,,1,0,,,"2016-04-24 16:34:01",andriol-testocap-40mg,andriol-testocap-40mg.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,260000.0000,,,,,
,,,,"Sinh lý/Hóc môn","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thuoc-ngua-thai-nicpostinew,,Thuoc,simple,"Sinh lý","Default Category",base,,,,"2016-04-24 13:59:32",,,,,":  Hộp 1 vỉ x 4 viên",,,,0,,,Pfizer,,"Thuốc điều trị rối loạn cương dương Viagra 100mg","Viagra 100mg","Viagra 100mg",,,"Use config","Use config","Viagra 100mg","2016-04-22 00:00:00","2016-04-30 00:00:00","Product Info Column",,855000.0000,0,"Thuốc điều trị rối loạn cương dương Viagra 100mg",,,,,,1,0,,,"2016-04-24 16:34:01",thuoc-ngua-thai-nicpostinew,thuoc-ngua-thai-nicpostinew.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,855000.0000,,,,,
,,,,"Sinh lý/Nam","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"thuoc-dogarlic-300-mg ",,Thuoc,simple,"Sinh lý","Default Category",base,,,,"2016-04-24 13:59:32",,,,,"Thuốc Dogarlic 300 mg ",,,,0,,,Domesco,,"Thuốc Dogarlic 300 mg ","Thuốc Dogarlic 300 mg ","Thuốc Dogarlic 300 mg ",,,"Use config","Use config","Thuốc Dogarlic 300 mg ","2016-04-22 00:00:00","2016-04-30 00:00:00","Product Info Column",,35000.0000,0,"Thuốc Dogarlic 300 mg ",,,,,,1,0,,,"2016-04-24 14:16:01",thuoc-dogarlic-300-mg,thuoc-dogarlic-300-mg.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,35000.0000,,,,,
,,,,"Sinh lý/Nam","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thuoc-dogarlic-300-mg,,Thuoc,simple,"Sinh lý","Default Category",base,,,,"2016-04-24 13:59:32",,,,,": 50mg (có loại 100mg nhưng không phổ biến)",,,,0,,,Pfizer,,"thông tin cơ bản của Viagra,Thành phần chính:,: 50mg (có loại 100mg nhưng không phổ biến),Chỉ định :,Điều trị rối loạn cường dương","Viagra 50mg","Viagra 50mg",,,"Use config","Use config","Viagra 50mg","2016-04-22 00:00:00","2016-04-30 00:00:00","Product Info Column",,500000.0000,0,"thông tin cơ bản của Viagra,Thành phần chính:,: 50mg (có loại 100mg nhưng không phổ biến),Chỉ định :,Điều trị rối loạn cường dương",,,,,,1,0,,,"2016-04-24 16:34:01",thuoc-dogarlic-300-mg,thuoc-dogarlic-300-mg-70.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,500000.0000,,,,,
,,,,"Sinh lý/Nam","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tesmon,,Thuoc,simple,"Sinh lý","Default Category",base,,,,"2016-04-24 13:59:32",,,,,"Dung dịch tiêm bổ sung hóc môn testosterone ",,,,0,,,N/A,,"Tesmon được chỉ định cho bệnh nhân nhược năng tuyến sinh dục nam do thiếu Testosterone bất kể căn nguyên nào.",Tesmon,Tesmon,,,"Use config","Use config",Tesmon,"2016-04-22 00:00:00","2016-04-30 00:00:00","Product Info Column",,140000.0000,0,"Tesmon được chỉ định cho bệnh nhân nhược năng tuyến sinh dục nam do thiếu Testosterone bất kể căn nguyên nào.",,,,,,1,0,,,"2016-04-24 16:34:01",tesmon,tesmon.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,140000.0000,,,,,
,,,,"Sinh lý/Nam","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tadalafil-stada-10mg,,Thuoc,simple,"Sinh lý","Default Category",base,,,,"2016-04-24 13:59:32",,,,,"Quy cách: Vỉ 2 viên. Hộp 1 vỉ.",,,,0,,,Stada,,"Tadalafil được dùng trong điều trị rối loạn cương dương. Thuốc chỉ có tác dụng khi có sự kích thích tình dục.","Tadalafil Stada 10mg","Tadalafil Stada 10mg",,,"Use config","Use config","Tadalafil Stada 10mg","2016-04-22 00:00:00","2016-04-30 00:00:00","Product Info Column",,60000.0000,0,"Tadalafil được dùng trong điều trị rối loạn cương dương. Thuốc chỉ có tác dụng khi có sự kích thích tình dục.",,,,,,1,0,,,"2016-04-24 16:34:01",tadalafil-stada-10mg,tadalafil-stada-10mg.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,60000.0000,,,,,
,,,,"Sinh lý/Nam","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
super-cervicap,,Thuoc,simple,"Sinh lý","Default Category",base,,,,"2016-04-24 13:59:32",,,,,"Công thức",,,,0,,,OPC,,"Super - Cervicap (Viên nhung hươu),
Tăng cường sinh lực","SUPER - CERVICAP","SUPER - CERVICAP",,,"Use config","Use config","SUPER - CERVICAP","2016-04-22 00:00:00","2016-04-30 00:00:00","Product Info Column",,109000.0000,0,"Super - Cervicap (Viên nhung hươu),
Tăng cường sinh lực",,,,,,1,0,,,"2016-04-24 16:34:01",super-cervicap,super-cervicap.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,109000.0000,,,,,
,,,,"Sinh lý/Nam","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sagami-original,,Thuoc,simple,"Sinh lý","Default Category",base,,,,"2016-04-24 13:59:32",,,,,"Gel Bôi TrơnSagami Original",,,,0,,,N/A,,"Gel Bôi TrơnSagami Original","Gel Bôi TrơnSagami Original","Gel Bôi TrơnSagami Original",,,"Use config","Use config","Gel Bôi TrơnSagami Original","2016-04-22 00:00:00","2016-04-30 00:00:00","Product Info Column",,200000.0000,0,"Gel Bôi TrơnSagami Original",,,,,,1,0,,,"2016-04-24 16:34:01",sagami-original,sagami-original.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,200000.0000,,,,,
,,,,"Sinh lý/Nam","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rocket-1h,,Thuoc,simple,"Sinh lý","Default Category",base,,,,"2016-04-24 13:59:32",,,,,"Rocket 1h là thuốc giúp tăng tiết hormon nam giới testosteron một cách tự nhiên (nội sinh, sinh ra từ bên trong cơ thể con người, ",,,,0,,,N/A,,"Rocket 1h là thuốc giúp tăng tiết hormon nam giới testosteron một cách tự nhiên (nội sinh, sinh ra từ bên trong cơ thể con người, ","Rocket 1h","Rocket 1h",,,"Use config","Use config","Rocket 1h","2016-04-22 00:00:00","2016-04-30 00:00:00","Product Info Column",,320000.0000,0,"Rocket 1h là thuốc giúp tăng tiết hormon nam giới testosteron một cách tự nhiên (nội sinh, sinh ra từ bên trong cơ thể con người, ",,,,,,1,0,,,"2016-04-24 16:34:01",rocket-1h,rocket-1h.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,320000.0000,,,,,
,,,,"Sinh lý/Nam","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
provironum-25mg,,Thuoc,simple,"Sinh lý","Default Category",base,,,,"2016-04-24 13:59:32",,,,," PROVIRONUM 25MG điều trị các rối loạn do thiếu androgen như giảm năng lực và các rối loạn về khả năng sinh dục, thiếu tế bào Leydig sau dậy thì",,,,0,,,N/A,," PROVIRONUM 25MG điều trị các rối loạn do thiếu androgen như giảm năng lực và các rối loạn về khả năng sinh dục, thiếu tế bào Leydig sau dậy thì","PROVIRONUM 25MG","PROVIRONUM 25MG",,,"Use config","Use config","PROVIRONUM 25MG","2016-04-22 00:00:00","2016-04-30 00:00:00","Product Info Column",,370000.0000,0," PROVIRONUM 25MG điều trị các rối loạn do thiếu androgen như giảm năng lực và các rối loạn về khả năng sinh dục, thiếu tế bào Leydig sau dậy thì",,,,,,1,0,,,"2016-04-24 16:34:01",provironum-25mg,provironum-25mg.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,370000.0000,,,,,
